// NAME,DISPLAYNAME,TOOLTIP,EPOCH,SLOT,BRANCH,ICON,MENU,ROW,COLUMN,HOST,PRODUCE,UPGRADE,TIME,FOOD,WOOD,STONE,GOLD,TIN,IRON,SALTPETER,OIL,URANIUM,TECHPTS,TTCIV,PREREQUISITES,SPECFLAGS
FA50,text_Fighter_11_name,,11,0,,,0,3,1,Airport,FA50,FA50UpgradeEpoch11,70,0,450,0,450,0,0,0,450,200,5,Korean,[upfighter_11],(None)
MiG23_Korean,text_Fighter_11_name,,11,0,,,0,2,2,Airport,MiG23_Korean,MiG23_KoreanUpgradeEpoch11,70,0,400,0,400,0,0,0,200,400,5,Korean,[upfighter_11],(None)
K1K1,text_BMP1_name,,11,0,,,0,1,1,Stable,K1K1,K1K1UpgradeEpoch11,70,0,450,0,450,0,0,0,250,450,2,Korean,[upArmoredCar_11],(None)
CV9040,text_BMP1_name,,13,0,,,0,2,0,Stable,CV9040,,70,400,550,0,550,0,0,0,400,0,2,Korean,[upHelicopter_13],(None)
//KoreaAH1,text_Mi8_name,,13,0,,,0,2,3,Airport2,KoreaAH1,,70,0,450,0,450,0,0,0,200,400,1,Korean,[],(None)
XK2,text_BMP1_name,,11,0,,,0,1,2,Stable,XK2,XK2UpgradeEpoch11,70,0,500,0,500,0,0,0,300,500,2,Korean,[upArmoredCar_11],(None)
K9,text_BMP1_name,,11,0,,,0,1,1,Mill,K9,K9UpgradeEpoch11,80,0,0,400,550,0,0,0,250,550,5,Korean,[upArmoredCar_11],(None)
M142,text_SA9_name,,14,0,,,0,2,0,Mill,M142,,85,0,0,400,600,0,0,0,300,600,5,Korean,[upHeavyArtillery_14],(None)

Paratrooper_KX2,tx_utn_Sniper_name,,13,0,,,0,3,2,xbf_Carrier01,Paratrooper_KX2,,25,0,1000,0,1000,0,0,0,500,1000,0,FarEast,[],(None)
Paratrooper_FarEastArmy,text_Mi8_name,,13,0,,,0,3,3,xbf_Carrier01,Paratrooper_FarEastArmy,,20,500,100,0,500,0,0,0,0,0,0,FarEast,[],(None)

Osorio,text_BMP1_name,,14,0,,,0,1,2,Stable,Osorio,,70,0,550,0,550,0,0,0,165,550,2,Aztec,[upJ16_13],(None)
VBLBrasil4,text_BMP1_name,,13,0,,,0,2,0,Stable,VBLBrasil4,,55,300,300,300,300,0,0,0,0,0,0,Aztec,[],(None)

IncaCarrier,text_AircraftCarrier_11_name,,12,0,,,0,2,3,Dock,IncaCarrier,IncaCarrierEpoch11,0,0,0,0,0,0,0,0,0,0,0,Inca,[],(None)
IndiaSu30,text_Fighter_11_name,,14,0,,,1,3,0,Airport,IndiaSu30,,90,0,650,0,650,0,0,0,450,450,10,Inca,[upJ16_14],(None)
IndiaMirage2000,text_Fighter_11_name,,14,0,,,0,3,1,Airport,IndiaMirage2000,,80,0,550,0,550,0,0,0,550,165,5,Inca,[upfighter_14],(None)
Tammclc,text_SA9_name,,14,0,,,0,2,0,Mill,Tammclc,,85,0,0,400,600,0,0,0,300,600,5,Inca,[upHeavyArtillery_14],(None)
//TAMVctp,text_BMP1_name,,13,0,,,0,2,0,Stable,TAMVctp,,65,400,0,0,400,0,0,0,400,0,1,Inca,[],(None)
T90S,text_BMP1_name,,14,0,,,0,1,2,Stable,T90S,,70,0,550,0,550,0,0,0,165,550,2,Inca,[upJ16_13],(None)
IncaArjun,text_BMP1_name,,14,0,,,0,1,1,Stable,IncaArjun,,70,0,500,0,500,0,0,0,500,150,2,Inca,[upJ16_13],(None)
Kilo,text_Submarine_11_name,,13,0,,,0,2,0,Dock,Kilo,,90,0,1000,0,950,0,0,0,1000,1000,2,Inca,[],(None)
IncaAkula,text_Submarine_11_name,,13,0,,,0,3,0,Dock,IncaAkula,,100,0,3000,0,3000,0,0,0,2000,2000,30,Inca,[],(None)

FMk4,text_Fighter_11_name,,13,0,,,0,3,0,Airport,FMk4,,90,0,1000,0,1000,0,0,0,1000,1000,20,MesoAmer,[upHelicopter_13],(None)

CSH2,text_Mi8_name,,13,0,,,0,2,1,Airport2,CSH2,CSH2UpgradeEpoch13,70,0,500,0,500,0,0,0,250,500,2,Zulu,[upHelicopter_13],(None)

Rooikat,text_BMP1_name,,13,0,,,1,3,0,Stable,Rooikat,,70,0,300,0,300,0,0,0,300,300,1,Maasai,[upJ16_13],(None)
Rooivalk,text_Mi8_name,,13,0,,,0,2,1,Airport2,Rooivalk,RooivalkUpgradeEpoch13,70,0,450,0,450,0,0,0,200,450,2,Maasai,[upHelicopter_13],(None)

CiliLeopard2A5,text_BMP1_name,,11,0,,,0,1,2,Stable,CiliLeopard2A5,CiliLeopard2A5UpgradeEpoch11,70,0,550,0,550,0,0,0,165,550,2,Mayan,[upArmoredCar_11],(None)
T55irak,text_HeavyMounted1_11_name,,14,0,,,0,1,2,Stable,T55irak,T55irakUpgradeEpoch11,70,0,500,0,500,0,0,0,150,500,2,African,[upArmoredCar_11],(None)
MK4,text_HeavyMounted1_11_name,,11,0,,,0,1,2,Stable,MK4,MK4UpgradeEpoch11,70,0,500,0,500,0,0,0,150,500,2,MiddleEast,[upArmoredCar_11],(None)
F16XL,text_Fighter_11_name,,13,0,,,1,3,0,Airport,F16XL,F16XLUpgradeEpoch13,70,0,500,0,500,0,0,0,500,250,5,Western,[upHelicopter_13],(None)
FC1,text_Fighter_11_name,,13,0,,,1,3,0,Airport,FC1,FC1UpgradeEpoch13,70,0,500,0,500,0,0,0,500,250,5,FarEast,[upHelicopter_13],(None)
ESSI,text_SA9_name,,15,0,,,0,1,2,Mill,ESSI,,70,400,0,0,500,0,0,0,500,0,2,Western,[upAirDefense_15],(None)
Scud,tx_utn_Scud12_name,,12,0,,,0,0,3,Mill,Scud,ScudUpgradeEpoch12,60,0,0,0,0,0,100,0,0,400,30,,[],(None)
T90A_Naval,text_HeavyMounted1_11_name,,13,0,,,0,1,4,Stable,T90A_Naval,T90A_NavalUpgradeEpoch13,70,0,450,0,450,0,0,0,250,450,2,Russian,[upHelicopter_13],(None)
American_M1A1,text_HeavyMounted1_11_name,,13,0,,,0,1,4,Stable,American_M1A1,USAM1A1UpgradeEpoch13,70,0,500,0,500,0,0,0,300,500,2,American,[upHelicopter_13],(None)
ZiYuan,text_SA9_name,,14,0,,,0,2,2,Mill,ZiYuan,,70,0,550,0,550,0,0,0,0,550,2,Western,[upAirDefense_14],(None)
PC3,text_Fighter_11_name,,11,0,,,0,2,1,Airport,PC3,PC3UpgradeEpoch11,70,0,800,0,1500,0,0,400,500,200,5,,[],(None)
MobileSAM,text_SA9_name,,13,0,,,0,2,2,Mill,MobileSAM,,70,0,550,0,550,0,0,0,0,550,2,FarEast,[],(None)
MRLS_American,text_SA9_name,,14,0,,,0,2,0,Mill,MRLS_American,,85,0,0,480,720,0,0,0,360,720,5,Western,[upHeavyArtillery_14],(None)
Tracked_Antiaircraft,text_BMP1_name,,13,0,,,0,0,2,Stable,Tracked_Antiaircraft,,65,0,300,0,300,0,0,0,300,150,1,,[],(None)
AITracked_Antiaircraft,text_BMP1_name,,13,0,,,0,0,2,Stable,AITracked_Antiaircraft,,65,0,300,0,300,0,0,0,300,150,1,,[],(None)
Russ_katuysa2,text_SA9_name,,14,0,,,0,2,0,Mill,Russ_katuysa2,,85,0,0,400,600,0,0,0,300,600,5,,[upHeavyArtillery_14],(None)
//Huopao_other,text_BMP1_name,,13,0,,,0,1,1,Mill,Huopao_other,,80,0,0,400,550,0,0,0,250,550,2,,[],(None)
Antiship_missile,text_SA9_name,,11,0,,,0,3,1,Mill,Antiship_missile,AntishipMisUpgradeEpoch11,80,0,500,0,500,0,0,0,500,500,2,,[upArmoredCar_11],(None)
Thaad,text_Thaad_name,,13,0,,,0,2,2,Mill,Thaad,ThaadUpgradeEpoch13,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
ATSoldiers,text_UUBabylonian3_name,,13,0,,,0,2,1,Barracks,ATSoldiers,,40,72,88,0,96,0,0,0,0,0,0,,[],(None)
//---------------------------ww2-war-boat-----------------,,,,,,,,,,,,,,,,,,,,,,,,,,,
///////////////////////Chinese/////////////////////////
//Montana1946,text_Battleship_11_name,,12,0,,,0,1,3,Dock,Montana1946,,120,0,2500,0,2500,0,0,2500,2500,0,10,Chinese,[],(None)
//-----------------english---------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//Sussex,text_Battleship_11_name,,12,0,,,0,1,3,Dock,Sussex,,100,0,1000,0,1000,0,0,1000,1000,0,3,English,[],(None)
vanguard,text_Battleship_11_name,,11,0,,,0,3,1,Dock,vanguard,vanguardUpgradeEpoch11,120,0,2400,0,2400,0,0,2400,2400,0,5,English,[upFregatten_11],(None)
Bismark,text_Battleship_11_name,,11,0,,,0,3,1,Dock,Bismark,BismarkUpgradeEpoch11,120,0,1800,0,1800,0,0,1000,1800,0,5,German,[upFregatten_11],(None)
Zuikaku,text_AircraftCarrier_11_name,,12,0,,,0,2,3,Dock,Zuikaku,ZuikakuEpoch11,100,0,500,0,500,0,0,0,500,0,0,Japanese,[],(None)
Yamato,text_Battleship_11_name,,12,0,,,0,3,1,Dock,Yamato,,120,0,1900,0,1900,0,0,1900,1900,0,5,Japanese,[],(None)
Iowa,text_Battleship_11_name,,11,0,,,0,3,1,Dock,Iowa,IowaUpgradeEpoch11,120,0,1800,0,1800,0,0,1000,1800,0,5,American,[upFregatten_11],(None)
pelayo,text_Destroyer_11_name,,10,0,,,0,3,1,Dock,pelayo,,90,0,700,0,700,0,0,700,0,0,1,Greek,[],(None)
ErzherzogKarl,text_Battleship_11_name,,11,0,,,0,0,3,Dock,ErzherzogKarl,,120,0,1500,0,1500,0,0,1500,1500,0,5,Greek,[upFregatten_11],(None)
tegetthoff,text_Battleship_11_name,,11,0,,,0,2,1,Dock,tegetthoff,,120,0,1500,0,1500,0,0,1500,1500,0,5,Greek,[upFregatten_11],(None)

scorpene,text_Submarine_11_name,,13,0,,,1,3,0,Dock,scorpene,,80,0,800,0,800,0,0,0,800,800,2,Mayan,[],(None)

NavalF18,text_Fighter_11_name,,11,0,,,0,3,2,AircraftCarrier,NavalF18,NavalF18Epoch12,5,0,60,0,50,0,0,0,50,60,0,American,[],(None)
FrenchPlane,text_Fighter_11_name,,11,0,,,0,3,2,FrenchCarrier,FrenchPlane,FrenchPlaneEpoch12,5,0,60,0,50,0,0,0,50,60,0,French,[],(None)
EnglishPlane,text_Fighter_11_name,,11,0,,,0,3,2,EnglishCarrier,EnglishPlane,EnglishPlaneEpoch12,5,0,60,0,50,0,0,0,50,60,0,English,[],(None)
RomanPlane,text_Fighter_11_name,,11,0,,,0,3,2,RomanCarrier,RomanPlane,RomanPlaneEpoch12,5,0,60,0,50,0,0,0,50,60,0,Roman,[],(None)
ChinaPlane,text_Fighter_11_name,,11,0,,,0,3,2,ChinaCarrier,ChinaPlane,ChinaPlaneEpoch12,5,0,60,0,50,0,0,0,50,60,0,Chinese,[],(None)
GermanPlane,text_Fighter_11_name,,11,0,,,0,3,2,GermanCarrier,GermanPlane,GermanPlaneEpoch12,5,0,60,0,50,0,0,0,50,60,0,German,[],(None)
RussianPlane,text_Fighter_11_name,,11,0,,,0,3,2,RussianCarrier,RussianPlane,RussianPlaneEpoch12,5,0,60,0,50,0,0,0,50,60,0,Russian,[],(None)
IncaPlane,text_Fighter_11_name,,12,0,,,0,3,2,IncaCarrier,IncaPlane,IncaPlaneEpoch12,5,0,60,0,50,0,0,0,50,60,0,Inca,[],(None)
//------------------------ww2-war-airplane-----------------,,,,,,,,,,,,,,,,,,,,,,,,,
///////////////////Chinese/////////////////////////
LN401,text_Fighter_11_name,,12,0,,,0,2,2,ChinaCarrier,LN401,,20,0,500,0,500,0,0,500,500,0,2,Chinese,[upbomber_12],(None)
b24kitai,text_Bomber_11_name,,12,0,,,0,2,3,Airport,b24kitai,,100,0,2000,0,2000,0,0,2000,2000,0,5,Chinese,[upbomber_12],(None)
j2f,text_Fighter_11_name,,12,0,,,0,2,3,ChinaCarrier,j2f,,20,0,400,0,400,0,0,400,200,0,2,Chinese,[upfighter_12],(None)

Lancaster,text_Bomber_11_name,,12,0,,,0,2,0,Airport,Lancaster,,100,0,2000,0,2000,0,0,2000,2000,0,5,English,[upbomber_12],(None)
b24UKRN,text_Fighter_11_name,,12,0,,,0,2,3,Airport,b24UKRN,,100,0,2000,0,2000,0,0,2000,2000,0,5,English,[upbomber_12],(None)
FaireySwordfish,text_Fighter_11_name,,12,0,,,0,2,3,EnglishCarrier,FaireySwordfish,,20,0,400,0,400,0,0,400,200,0,2,English,[upfighter_12],(None)
Beaufighter,text_Fighter_11_name,,12,0,,,0,1,3,Airport,Beaufighter,,90,0,800,0,800,0,0,400,800,0,40,English,[upbomber_12],(None)
gladiator,text_Fighter_11_name,,12,0,,,1,3,0,Airport,gladiator,,70,0,450,0,450,0,0,200,450,0,2,English,[upfighter_12],(None)
mosquito,text_Fighter_11_name,,12,0,,,1,3,1,Airport,mosquito,,90,0,800,0,800,0,0,400,800,0,40,English,[upbomber_12],(None)
Wellington,text_Fighter_11_name,,12,0,,,1,3,2,Airport,Wellington,,90,0,800,0,800,0,0,400,800,0,40,English,[upbomber_12 ],(None)
whirlwind,text_Fighter_11_name,,12,0,,,1,3,3,Airport,whirlwind,,70,0,800,0,800,0,0,800,800,0,2,English,[upbomber_12],(None)
Tempest,text_Fighter_11_name,,12,0,,,1,2,0,Airport,Tempest,,70,0,400,0,400,0,0,200,400,0,2,English,[upfighter_12],(None)

FW189,text_mig15_name,,12,0,,,1,3,0,Airport,FW189,,70,0,450,0,450,0,0,200,450,0,2,German,[upfighter_12],(None)
me262,text_Fighter_11_name,,12,0,,,1,3,1,Airport,me262,,70,0,500,0,500,0,0,250,500,0,3,German,[upfighter_12],(None)
//AradoAr234,text_mig15_name,,12,0,,,0,2,0,Airport,AradoAr234,,100,0,2000,0,2000,0,0,2000,2000,0,5,German,[upbomber_12],(None)
me110,text_Fighter_11_name,,12,0,,,0,1,3,Airport,me110,,90,0,1000,0,1000,0,0,1000,1000,0,3,German,[upbomber_12],(None)
Ho229,text_mig15_name,,12,0,,,0,2,3,Airport,Ho229,,100,0,2000,0,2000,0,0,2000,2000,0,5,German,[upbomber_12],(None)
ju52,text_Fighter_11_name,,12,0,,,0,1,1,Airport,ju52,,70,0,400,0,400,0,0,400,400,0,2,German,[upfighter_12],(None)
//do335,text_mig15_name,,12,0,,,1,2,2,Airport,do335,,70,0,400,0,400,0,0,200,400,0,2,German,[],(None)
//Ar196,text_mig15_name,,12,0,,,0,2,3,GermanCarrier,Ar196,,20,0,500,0,500,0,0,500,500,0,2,German,[],(None)
//fi167,text_Fighter_11_name,,12,0,,,1,3,1,Airport,fi167,,70,0,400,0,400,0,0,200,400,0,2,German,[],(None)
//he177,text_Fighter_11_name,,12,0,,,1,3,3,Airport,he177,,90,0,1000,0,1000,0,0,1000,1000,0,3,German,[],(None)
//He219Uhu,text_Fighter_11_name,,12,0,,,1,2,0,Airport,He219Uhu,,90,0,1000,0,1000,0,0,1000,1000,0,3,German,[],(None)
//HE111,text_Fighter_11_name,,12,0,,,1,2,1,Airport,HE111,,90,0,1000,0,1000,0,0,1000,1000,0,3,German,[],(None)
//Ju88,text_Fighter_11_name,,12,0,,,1,2,3,Airport,Ju88,,90,0,1000,0,1000,0,0,1000,1000,0,3,German,[],(None)
//He162,text_mig15_name,,12,0,,,1,1,0,Airport,He162,,70,0,400,0,400,0,0,200,400,0,2,German,[],(None)

sm84,text_Fighter_11_name,,12,0,,,0,2,0,Airport,sm84,,100,0,2000,0,2000,0,0,2000,2000,0,5,Roman,[upbomber_12],(None)
MC202,text_Fighter_11_name,,12,0,,,0,2,3,Airport,MC202,,70,0,400,0,400,0,0,200,400,0,2,Roman,[upfighter_12],(None)
Ro37bis,text_mig15_name,,12,0,,,0,2,3,RomanCarrier,Ro37bis,,20,0,500,0,500,0,0,500,500,0,2,Roman,[upfighter_12],(None)
sovoia79,text_Fighter_11_name,,12,0,,,0,1,3,Airport,sovoia79,,70,0,400,0,400,0,0,200,400,0,3,Roman,[upfighter_12],(None)

Saab18,text_mig15_name,,12,0,,,0,3,0,Airport,Saab18,,90,0,1000,0,1000,0,0,1000,1000,0,3,Greek,[upbomber_12],(None)
FokkerTV,text_Fighter_11_name,,12,0,,,0,2,0,Airport,FokkerTV,,100,0,2000,0,2000,0,0,2000,2000,0,5,Greek,[upbomber_12],(None)
J22,text_Fighter_11_name,,12,0,,,0,2,3,Airport,J22,,70,0,400,0,400,0,0,200,400,0,2,Greek,[upfighter_12],(None)
PZL37,text_mig15_name,,12,0,,,0,1,3,Airport,PZL37,,90,0,1000,0,1000,0,0,1000,1000,0,3,Greek,[upbomber_12],(None)
saabb17,text_Fighter_11_name,,12,0,,,1,3,0,Airport,saabb17,,90,0,1000,0,1000,0,0,1000,1000,0,3,Greek,[],(None)
P23Karas,text_mig15_name,,12,0,,,1,3,1,Airport,P23Karas,,70,0,400,0,400,0,0,200,400,0,2,Greek,[upfighter_12],(None)
PZL11,text_mig15_name,,12,0,,,1,3,2,Airport,PZL11,,70,0,400,0,400,0,0,200,400,0,2,Greek,[upfighter_12],(None)
hurricaneGrece,text_Fighter_11_name,,12,0,,,1,3,3,Airport,hurricaneGrece,,70,0,400,0,400,0,0,200,400,0,2,Greek,[upfighter_12],(None)

pe8,text_Fighter_11_name,,12,0,,,0,2,0,Airport,pe8,,100,0,2000,0,2000,0,0,2000,2000,0,5,Russian,[upbomber_12],(None)
TB3,text_Fighter_11_name,,12,0,,,0,2,3,Airport,TB3,,120,0,2000,0,2000,0,0,2000,2000,0,5,Russian,[upbomber_12],(None)
Li2,text_mig15_name,,12,0,,,0,1,1,Airport,Li2,,70,0,400,0,400,0,0,400,400,0,2,Russian,[upfighter_12],(None)
i15,text_mig15_name,,12,0,,,0,2,3,RussianCarrier,i15,,20,0,500,0,500,0,0,500,500,0,2,Russian,[upfighter_12],(None)
tupolevsb,text_Fighter_11_name,,12,0,,,0,1,3,Airport,tupolevsb,,90,0,1000,0,1000,0,0,1000,1000,0,3,Russian,[upbomber_12],(None)
Yak15,text_mig15_name,,12,0,,,1,3,0,Airport,Yak15,,70,0,400,0,400,0,0,200,400,0,2,Russian,[upfighter_12],(None)
ilyushinil4,text_Fighter_11_name,,12,0,,,1,3,1,Airport,ilyushinil4,,90,0,1000,0,1000,0,0,1000,1000,0,3,Russian,[upbomber_12],(None)
MiG3,text_Fighter_11_name,,12,0,,,1,3,2,Airport,MiG3,,70,0,400,0,400,0,0,200,400,0,2,Russian,[upfighter_12],(None)
yak1,text_Fighter_11_name,,12,0,,,1,3,3,Airport,yak1,,70,0,400,0,400,0,0,200,400,0,2,Russian,[upfighter_12],(None)
lagg3,text_mig15_name,,12,0,,,1,2,0,Airport,lagg3,,70,0,400,0,400,0,0,200,400,0,2,Russian,[upfighter_12],(None)
poliki16,text_Fighter_11_name,,12,0,,,1,2,1,Airport,poliki16,,70,0,400,0,400,0,0,200,400,0,2,Russian,[upfighter_12],(None)
//iak6,text_mig15_name,,12,0,,,1,2,2,Airport,iak6,,70,0,400,0,400,0,0,200,400,0,2,Russian,[upfighter_12],(None)

b24,text_Fighter_11_name,,12,0,,,0,2,0,Airport,b24,,100,0,2000,0,2000,0,0,2000,2000,0,5,American,[upbomber_12],(None)
b29,text_Fighter_11_name,,12,0,,,0,2,3,Airport,b29,,100,0,2000,0,2000,0,0,2000,2000,0,5,American,[upbomber_12],(None)
Catalina3,text_Fighter_11_name,,12,0,,,0,2,3,AircraftCarrier,Catalina3,,20,0,500,0,500,0,0,500,250,0,2,American,[upfighter_12],(None)
B10,text_mig15_name,,12,0,,,0,1,3,Airport,B10,,90,0,1000,0,1000,0,0,1000,1000,0,3,American,[upbomber_12],(None)
b25mitchell,text_Fighter_11_name,,12,0,,,1,3,0,Airport,b25mitchell,,90,0,1000,0,1000,0,0,1000,1000,0,3,American,[upbomber_12],(None)
P38,text_mig15_name,,12,0,,,1,3,1,Airport,P38,,70,0,400,0,400,0,0,200,400,0,2,American,[upfighter_12],(None)
p40usa,text_Fighter_11_name,,12,0,,,1,3,2,Airport,p40usa,,70,0,400,0,400,0,0,200,400,0,2,American,[upfighter_12],(None)
p36hawk,text_Fighter_11_name,,12,0,,,1,3,3,Airport,p36hawk,,70,0,400,0,400,0,0,200,400,0,2,American,[upfighter_12],(None)
P59Airacomet,text_mig15_name,,12,0,,,1,2,0,Airport,P59Airacomet,,90,0,500,0,500,0,0,250,500,0,2,American,[upfighter_12],(None)
p26,text_mig15_name,,12,0,,,1,2,1,Airport,p26,,70,0,400,0,400,0,0,200,400,0,2,American,[upfighter_12],(None)
corsair,text_Fighter_11_name,,12,0,,,0,1,2,Airport,corsair,,70,0,400,0,400,0,0,200,400,0,2,American,[upfighter_12],(None)
sb2c,text_mig15_name,,12,0,,,0,2,2,AircraftCarrier,sb2c,,20,0,500,0,500,0,0,500,500,0,2,American,[upfighter_12],(None)

G4M3,text_Fighter_11_name,,12,0,,,0,2,0,Airport,G4M3,,100,0,2000,0,2000,0,0,2000,2000,0,5,Japanese,[upbomber_12],(None)
KateB5N,text_Fighter_11_name,,12,0,,,0,2,3,Zuikaku,KateB5N,,20,0,500,0,500,0,0,500,250,0,2,Japanese,[upfighter_12],(None)
Crzero_o1,text_Fighter_11_name,,12,0,,,0,1,3,Airport,Crzero_o1,,70,0,400,0,400,0,0,400,200,0,2,Japanese,[upfighter_12],(None)
NakajimaKikka,text_Fighter_11_name,,12,0,,,1,3,1,Airport,NakajimaKikka,,70,0,500,0,500,0,0,500,250,0,2,Japanese,[upfighter_12],(None)
Ohka,text_Fighter_11_name,,12,0,,,1,3,2,Airport,Ohka,,70,0,400,0,400,0,0,200,400,0,2,Japanese,[upfighter_12],(None)
e16a1,text_mig15_name,,12,0,,,1,3,3,Airport,e16a1,,70,0,400,0,400,0,0,200,400,0,2,Japanese,[upfighter_12],(None)
AichiD3A,text_Fighter_11_name,,12,0,,,0,2,2,Zuikaku,AichiD3A,,20,0,500,0,500,0,0,500,500,0,2,Japanese,[upfighter_12],(None)

amiot350,text_mig15_name,,12,0,,,0,2,0,Airport,amiot350,,100,0,2000,0,2000,0,0,2000,2000,0,5,French,[upbomber_12],(None)
b24france,text_Fighter_11_name,,12,0,,,0,2,3,Airport,b24france,,100,0,2000,0,2000,0,0,2000,2000,0,5,French,[],(None)
ms406,text_mig15_name,,12,0,,,0,1,2,Airport,ms406,,70,0,400,0,400,0,0,400,400,0,2,French,[upfighter_12],(None)
pzlp24,text_mig15_name,,12,0,,,0,2,3,FrenchCarrier,pzlp24,,20,0,500,0,500,0,0,500,500,0,2,French,[upfighter_12],(None)

//----------------------------ww2 panzers--------------,,,,,,,,,,,,,,,,,,,,,,,,,
//t26,text_BMP1_name,,12,0,,,0,0,3,Stable,t26,,60,0,250,0,250,0,0,250,0,0,0,Russian,[],(None)
BT2,text_BMP1_name,,12,0,,,0,0,2,Stable,BT2,,60,250,250,250,250,0,0,0,0,0,0,Russian,[upArmoredCar_12],(None)
//T70,text_BMP1_name,,12,0,,,0,0,1,Stable,T70,,60,0,250,0,250,0,0,250,0,0,1,Russian,[],(None)
BT7,text_BMP1_name,,12,0,,,0,0,1,Stable,BT7,,60,270,270,270,270,0,0,0,0,0,0,Russian,[upArmoredCar_12],(None)
//T28,text_BMP1_name,,12,0,,,0,2,1,Stable,T28,,65,0,270,0,270,0,0,120,270,0,1,Russian,[],(None)
//T35,text_BMP1_name,,12,0,,,0,2,0,Stable,T35,,70,0,300,0,300,0,0,150,300,0,1,Russian,[],(None)
KV1,text_BMP1_name,,12,0,,,0,2,0,Stable,KV1,,70,0,300,0,300,0,0,150,300,0,2,Russian,[upLightTnak_12],(None)
KV2,text_BMP1_name,,12,0,,,0,2,1,Stable,KV2,,70,0,350,0,350,0,0,165,350,0,2,Russian,[upLightTnak_12],(None)
IS2,text_BMP1_name,,12,0,,,0,2,2,Stable,IS2,,70,0,500,0,500,0,0,250,500,0,3,Russian,[upLightTnak_12],(None)
IS3,text_BMP1_name,,12,0,,,0,2,3,Stable,IS3,,60,0,600,0,600,0,0,300,600,0,3,Russian,[upLightTnak_12],(None)
//ISU152,text_BMP1_name,,12,0,,,0,2,3,Mill,ISU152,,70,0,0,450,450,0,0,220,450,0,2,Russian,[],(None)
//SU76,text_BMP1_name,,12,0,,,1,3,1,Mill,SU76,,70,300,300,0,300,0,0,300,0,0,1,Russian,[],(None)
//SU122,text_BMP1_name,,12,0,,,0,2,2,Mill,SU122,,70,0,0,450,450,0,0,220,450,0,2,Russian,[],(None)
SU100,text_BMP1_name,,12,0,,,0,1,3,Mill,SU100,,70,350,350,0,350,0,0,350,0,0,2,Russian,[upLightArtillery_12],(None)
SU152,text_BMP1_name,,12,0,,,0,2,1,Mill,SU152,,70,0,0,470,470,0,0,230,470,0,2,Russian,[upHeavyArtillery_12],(None)
ISU122,text_BMP1_name,,12,0,,,0,3,0,Mill,ISU122,,70,0,0,450,450,0,0,220,450,0,2,Russian,[upHeavyArtillery_12],(None)
//SU26,text_BMP1_name,,12,0,,,0,0,1,Mill,SU26,,70,250,250,0,250,0,0,250,0,0,1,Russian,[],(None)
//ZiS30,text_BMP1_name,,12,0,,,0,0,2,Mill,ZiS30,,70,300,300,0,300,0,0,300,0,0,1,Russian,[],(None)
Katysha,text_BMP1_name,,12,0,,,0,3,1,Mill,Katysha,,80,0,0,500,500,0,0,250,500,0,2,Russian,[upHeavyArtillery_12],(None)

//Panzer35,text_BMP1_name,,12,0,,,0,2,1,Stable,Panzer35,,65,0,250,0,250,0,0,250,0,0,0,German,[],(None)
//ltvz38,text_BMP1_name,,12,0,,,1,1,2,Stable,ltvz38,,60,0,250,0,250,0,0,250,0,0,0,German,[],(None)
//Pz1,text_BMP1_name,,12,0,,,1,1,0,Stable,Pz1,,60,0,250,0,250,0,0,250,0,0,0,German,[],(None)
//Pz2,text_BMP1_name,,12,0,,,0,3,0,Stable,Pz2,,60,250,250,250,250,0,0,0,0,0,0,German,[],(None)
Pz3,text_BMP1_name,,12,0,,,0,2,0,Stable,Pz3,,65,0,270,0,270,0,0,130,270,0,1,German,[upArmoredCar_12],(None)
//PzKpfw4,text_BMP1_name,,12,0,,,0,2,1,Stable,PzKpfw4,,65,0,280,0,280,0,0,140,280,0,2,German,[],(None)
PzKpfwIVg,text_BMP1_name,,12,0,,,0,2,1,Stable,PzKpfwIVg,,70,0,320,0,320,0,0,160,320,0,2,German,[upLightTnak_12],(None)
Pz5,text_BMP1_name,,12,0,,,0,2,2,Stable,Pz5,,70,0,350,0,350,0,0,170,350,0,2,German,[upLightTnak_12],(None)
Pz7,text_BMP1_name,,12,0,,,0,2,3,Stable,Pz7,,70,0,500,0,500,0,0,250,500,0,3,German,[upLightTnak_12],(None)
Maus,text_BMP1_name,,12,0,,,0,1,3,Stable,Maus,,80,0,600,0,600,0,0,300,600,0,4,German,[upLightTnak_12],(None)
StugG,text_BMP1_name,,12,0,,,0,2,0,Mill,StugG,,65,300,300,0,300,0,0,300,0,0,1,German,[upLightArtillery_12],(None)
elefant,text_BMP1_name,,12,0,,,0,2,1,Mill,elefant,,70,400,400,0,400,0,0,400,0,0,2,German,[upLightArtillery_12],(None)
Jagdtiger,text_BMP1_name,,12,0,,,0,1,3,Mill,Jagdtiger,,70,400,400,0,400,0,0,400,0,0,3,German,[upLightArtillery_12],(None)
//wespe,text_BMP1_name,,12,0,,,0,2,0,Mill,wespe,,70,0,0,450,450,0,0,220,450,0,2,German,[],(None)
Sturmtiger,text_BMP1_name,,12,0,,,0,2,2,Mill,Sturmtiger,,75,0,0,500,500,0,0,250,500,0,2,German,[upHeavyArtillery_12],(None)
