//NAME,FILENAME,VOLUME,LOOP,MAX_INSTANCES,PITCH_VARIATION,DRY,WET
v_Sniper_com02_fe, MongolVFMove2.wav,1,0,0,0,1,1
v_Sniper_spe01_fe, MongolVFAttack.wav,1,0,0,0,1,1

//British
v_scout_sel01, BritishExplorerClaim.wav,1,0,0,0,1,1
v_scout_com01, britishexplorermove1.wav,1,0,0,0,1,1
v_scout_com02, britishexplorermove2.wav,1,0,0,0,1,1
v_scout_spe01, BritishExplorerAttack.wav,1,0,0,0,1,1
v_scout_death01, BritishExplorerDisabled.wav,1,0,0,0,1,1

//Chinese
v_scout_sel01_fe, v_explorer_select_CHN1.wav,1,0,0,0,1,1
v_scout_com01_fe, v_explorer_move_CHN1.wav,1,0,0,0,1,1
v_scout_com02_fe, v_explorer_move_CHN2.wav,1,0,0,0,1,1
v_scout_spe01_fe, v_explorer_attack_CHN1.wav,1,0,0,0,1,1
v_scout_death01_fe, v_explorer_death_CHN1.wav,1,0,0,0,1,1

//British
v_fSniper_attack_eng01,ElizabetRamseyAttack1.wav,1,0,0,0,1,0
v_fSniper_attack_eng02,ElizabetRamseyAttack2.wav,1,0,0,0,1,0
v_fSniper_attack_eng03,ElizabetRamseyAttack3.wav,1,0,0,0,1,0

v_fSniper_death_eng01,ElizabetRamseyDeath.wav,1,0,0,0,1,0
v_fSniper_death_eng02,ElizabetRamseyRevive.wav,1,0,0,0,1,0
v_fSniper_death_eng03,ElizabetRamseyGrunt1.wav,1,0,0,0,1,0
v_fSniper_death_eng04,ElizabetRamseyGrunt2.wav,1,0,0,0,1,0
v_fSniper_death_eng05,ElizabetRamseyGrunt3.wav,1,0,0,0,1,0

v_fSniper_move_eng01,ElizabetRamseyMove1.wav,1,0,0,0,1,0
v_fSniper_move_eng02,ElizabetRamseyMove2.wav,1,0,0,0,1,0
v_fSniper_move_eng03,ElizabetRamseyMove3.wav,1,0,0,0,1,0

v_fSniper_select_eng01,ElizabetRamseySelect1.wav,1,0,0,0,1,0
v_fSniper_select_eng02,ElizabetRamseySelect2.wav,1,0,0,0,1,0
v_fSniper_select_eng03,ElizabetRamseySelect3.wav,1,0,0,0,1,0
